feature,mean_abs_shap
pos11_bit29,0.0002852902979285117
pos1_bit88,0.0002847831073707039
pos3_bit24,0.0002844334713134231
pos6_bit81,0.00028416915441485115
pos1_bit27,0.0002826282767226909
pos5_bit52,0.00028235765849300015
pos8_bit61,0.0002796672407620424
pos0_bit67,0.0002793104344515782
pos3_bit99,0.00027869926512251355
pos9_bit67,0.0002782359934859473
pos9_bit57,0.000277219644041567
pos8_bit5,0.00027700755761617536
pos7_bit42,0.000275292523346088
pos2_bit100,0.00027380804804931003
pos5_bit77,0.0002732296906460896
pos10_bit39,0.0002723664264396361
pos0_bit16,0.00027147329801758066
pos7_bit82,0.000271454399368794
pos8_bit83,0.0002714528702786108
pos9_bit86,0.0002709914084989411
pos2_bit41,0.0002709670872712017
pos9_bit61,0.0002696223778813732
pos7_bit57,0.0002691607506379948
pos1_bit29,0.0002680561933714725
pos7_bit99,0.0002678553755609588
pos2_bit69,0.0002677839307861923
pos5_bit1,0.0002671757068823398
pos1_bit47,0.00026708728592929977
pos9_bit114,0.0002670630961253617
pos4_bit69,0.0002663795068637949
pos10_bit55,0.0002661182621683818
pos2_bit102,0.00026592296063645583
pos3_bit41,0.000265490548331319
pos1_bit99,0.00026528661566722016
pos4_bit8,0.00026506983327727383
pos7_bit102,0.00026479082906177273
pos6_bit22,0.00026342421841452193
pos4_bit32,0.00026305727879035194
pos5_bit14,0.0002626005761186566
pos6_bit87,0.0002619421932245485
pos5_bit79,0.0002619274834094225
pos8_bit100,0.00026124663853817185
pos5_bit27,0.0002602769580295646
pos4_bit5,0.0002599558076183343
pos6_bit85,0.0002595834089252202
pos6_bit99,0.00025956183894113293
pos3_bit103,0.00025879879954957675
pos2_bit38,0.00025692834502514926
pos12_bit114,0.0002566323343212059
pos7_bit47,0.00025657636426621686
pos0_bit84,0.00025545592638049936
pos4_bit120,0.0002549666341230432
pos0_bit28,0.00025463453736615873
pos11_bit19,0.00025414888988932905
pos1_bit122,0.0002530689730334603
pos6_bit111,0.00025222875241627047
pos10_bit36,0.00025200314927465226
pos1_bit2,0.0002519178182109493
pos11_bit80,0.00024986735677401227
pos6_bit77,0.0002492978606429544
pos11_bit8,0.0002490961921930069
pos8_bit50,0.0002478480353758606
pos10_bit114,0.00024765968371660586
pos1_bit103,0.00024724990483558857
pos2_bit124,0.00024718742060058567
pos3_bit91,0.0002466367580977549
pos4_bit67,0.000246623120176746
pos3_bit114,0.0002459284620255674
pos1_bit21,0.0002452510988390453
pos10_bit19,0.0002448602363199814
pos4_bit83,0.00024397094864458979
pos7_bit124,0.00024346470020172466
pos5_bit34,0.00024229264248279363
pos2_bit90,0.00024059227302173738
pos9_bit8,0.00024055242594679663
pos5_bit44,0.00024021906970686158
pos3_bit80,0.0002388135937315219
pos1_bit16,0.00023856631041980613
pos1_bit66,0.00023844357775963117
pos10_bit118,0.0002379340210878405
pos11_bit118,0.00023788230146374746
pos7_bit103,0.00023580942670117834
pos4_bit11,0.00023558790517898205
pos3_bit67,0.00023551707220050147
pos9_bit45,0.00023532071727728592
pos3_bit60,0.00023312494299655449
pos1_bit79,0.00023252991285500132
pos3_bit79,0.0002314360048537837
pos10_bit57,0.0002313074029375296
pos10_bit80,0.00023098968951445895
pos4_bit47,0.00023089488500641593
pos10_bit64,0.00023024492610555276
