feature,mean_abs_shap
pos2_bit87,0.0
pos2_bit86,0.0
pos2_bit85,0.0
pos2_bit82,0.0
pos2_bit115,0.0
pos2_bit113,0.0
pos2_bit112,0.0
pos2_bit110,0.0
pos2_bit109,0.0
pos2_bit107,0.0
pos2_bit105,0.0
pos2_bit104,0.0
pos2_bit103,0.0
pos2_bit102,0.0
pos2_bit100,0.0
pos3_bit5,0.0
pos3_bit4,0.0
pos3_bit3,0.0
pos3_bit0,0.0
pos2_bit127,0.0
pos2_bit126,0.0
pos2_bit125,0.0
pos2_bit124,0.0
pos2_bit123,0.0
pos2_bit121,0.0
pos2_bit120,0.0
pos2_bit118,0.0
pos2_bit117,0.0
pos3_bit22,0.0
pos3_bit21,0.0
pos3_bit20,0.0
pos3_bit19,0.0
pos3_bit17,0.0
pos3_bit16,0.0
pos3_bit15,0.0
pos3_bit14,0.0
pos3_bit12,0.0
pos3_bit10,0.0
pos3_bit9,0.0
pos3_bit7,0.0
pos3_bit41,0.0
pos3_bit39,0.0
pos3_bit36,0.0
pos3_bit35,0.0
pos3_bit34,0.0
pos3_bit32,0.0
pos3_bit29,0.0
pos3_bit28,0.0
pos3_bit26,0.0
pos3_bit25,0.0
pos3_bit24,0.0
pos1_bit92,0.0
pos1_bit88,0.0
pos1_bit87,0.0
pos1_bit86,0.0
pos1_bit82,0.0
pos1_bit81,0.0
pos1_bit80,0.0
pos3_bit47,0.0
pos3_bit46,0.0
pos3_bit45,0.0
pos3_bit64,0.0
pos3_bit62,0.0
pos3_bit61,0.0
pos3_bit60,0.0
pos3_bit56,0.0
pos3_bit55,0.0
pos3_bit54,0.0
pos3_bit53,0.0
pos3_bit52,0.0
pos3_bit51,0.0
pos3_bit50,0.0
pos3_bit49,0.0
pos3_bit48,0.0
pos1_bit95,0.0
pos1_bit94,0.0
pos3_bit82,0.0
pos3_bit81,0.0
pos3_bit80,0.0
pos3_bit78,0.0
pos3_bit76,0.0
pos3_bit75,0.0
pos3_bit70,0.0
pos3_bit68,0.0
pos3_bit67,0.0
pos3_bit101,0.0
pos3_bit100,0.0
pos3_bit97,0.0
pos3_bit96,0.0
pos3_bit95,0.0
pos3_bit94,0.0
pos3_bit92,0.0
pos3_bit89,0.0
pos3_bit88,0.0
pos3_bit87,0.0
pos3_bit86,0.0
pos3_bit120,0.0
pos3_bit117,0.0
pos3_bit115,0.0
pos3_bit113,0.0
pos3_bit112,0.0
pos3_bit110,0.0
pos3_bit109,0.0
pos3_bit107,0.0
pos3_bit106,0.0
pos3_bit104,0.0
pos3_bit103,0.0
pos4_bit10,0.0
pos4_bit9,0.0
pos4_bit7,0.0
pos4_bit5,0.0
pos4_bit4,0.0
pos4_bit3,0.0
pos4_bit0,0.0
pos3_bit127,0.0
pos3_bit126,0.0
pos3_bit125,0.0
pos3_bit124,0.0
pos3_bit123,0.0
pos1_bit77,0.0
pos1_bit76,0.0
pos1_bit75,0.0
pos1_bit68,0.0
pos1_bit67,0.0
pos1_bit65,0.0
pos1_bit64,0.0
pos4_bit15,0.0
pos4_bit12,0.0
pos4_bit34,0.0
pos4_bit32,0.0
pos4_bit29,0.0
pos4_bit26,0.0
pos4_bit25,0.0
pos4_bit24,0.0
pos4_bit22,0.0
